gas_price,value,gas_limit,data_size,nonce_conflict,nonce_gap,gas_differential,gas_volatility,submission_frequency,arrival_interval,balance_adequacy,recipient_similarity,attack_type
23000000000,452954212776838800,21000,0,0,0,0,1.0209962238275685,1,10.212226099423834,1,-1,0
17000000000,213661307591523520,21000,0,0,0,0,1.0109051069136308,2,9.868870109497877,1,-1,0
12000000000,473331279693070200,21000,0,0,1,0,1.006451813957652,2,9.983222934387053,1,-1,0
17000000000,339529021675176200,21000,0,0,0,0,0.9827477163832633,1,9.93209647772357,1,-1,0
19000000000,27842139622807585,107202,119,0,0,0,0.9922444923289722,1,9.824820203906244,1,-1,0
17000000000,280996233904768740,21000,0,0,0,0,0.9725975498768588,1,9.95074371108748,1,-1,0
22000000000,136228308742829900,21000,0,0,1,0,1.0272860265378418,2,10.166158164397368,1,-1,0
10000000000,0,21000,0,0,0,0,1.0439451601514058,1,10.084990322258909,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.5111319681314626,2,1.59664657501623,1,1,0
17000000000,2068399464019895000,21000,0,0,0,0,1.0146350842202072,1,10.021971341747998,1,-1,0
30000000000,2068399464019895000,21000,0,1,0,13000000000,1.7615266794649076,2,1.5784985674092882,1,0,1
34000000000,2102248235512343000,21000,0,0,0,0,0.9676109527268327,1,9.879911448647784,1,-1,0
39000000000,2102248235512343000,21000,0,1,0,5000000000,1.130179527683131,2,0.01,1,0,2
10000000000,0,21000,0,0,0,0,0.9906923090213299,1,10.028800635545302,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.4922948796397448,2,1.5416273788322836,1,1,0
14000000000,251961762297337630,21000,0,0,0,0,0.9876921274285944,1,10.048028178238281,1,-1,0
39000000000,63591876369028716,117853,91,0,0,0,1.0009550661714313,1,9.979249707697543,1,-1,0
33000000000,17312300147224759,137352,125,0,0,0,0.9829966182293597,1,9.94338648983045,1,-1,0
16000000000,23883434357327850,124493,127,0,0,0,1.0433544824123926,1,10.473665692456645,1,-1,0
35000000000,25495219635202151,71207,87,0,0,0,0.972692519700075,1,10.13601809093986,1,-1,0
23000000000,38286077632235293,68438,100,0,0,0,1.017746190880451,1,10.061972121392893,1,-1,0
47000000000,1600879370242581000,21000,0,0,0,0,0.9947629057967623,1,9.96501872526904,1,-1,0
82000000000,1600879370242581000,21000,0,1,0,35000000000,1.753936812931946,2,1.4323171759584186,1,0,1
37000000000,95814029431880110,92359,37,0,0,0,1.0101622973435525,1,9.980379910940957,1,-1,0
24000000000,333664756710115200,21000,0,0,0,0,1.0031408646024131,1,10.043924326538002,1,-1,0
11000000000,10000000000000000,21000,0,0,0,0,0.9773325850480075,1,9.717934668390537,1,-1,0
17000000000,10000000000000000,21000,0,0,1,0,0.9933592049925981,2,9.764591560693798,1,-1,0
22000000000,10000000000000000,21000,0,0,2,0,1.0033819054439868,3,9.904467641659156,1,-1,0
28000000000,10000000000000000,21000,0,0,3,0,1.0021286767056823,4,10.031070915516786,1,-1,0
14000000000,10000000000000000,21000,0,0,4,0,0.9795373605043595,5,9.964109027927222,1,-1,3
24000000000,10000000000000000,21000,0,0,5,0,1.0258242491808314,6,10.221718183914923,1,-1,3
14000000000,10000000000000000,21000,0,0,6,0,0.9501285314816463,7,9.777640481950634,1,-1,3
19000000000,10000000000000000,21000,0,0,7,0,0.9949975022447073,8,9.887298179559494,1,-1,3
21000000000,10000000000000000,21000,0,0,8,0,0.9815736248962876,9,10.228013761148665,1,-1,3
19000000000,10000000000000000,21000,0,0,9,0,1.0036433083271838,10,10.019667898701272,1,-1,3
30000000000,10000000000000000,21000,0,0,10,0,1.0203345171200886,11,10.132726387420174,1,-1,3
10000000000,0,21000,0,0,0,0,0.9718606197764584,1,10.30768704149042,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.547072104495769,2,1.3959293373147266,1,1,0
12000000000,130468038036182370,21000,0,0,0,0,1.0040369727391572,1,9.985102849331195,1,-1,0
24000000000,498499014182544160,21000,0,0,0,0,1.0076344798019095,1,9.95913596486037,1,-1,0
18000000000,449463207583269850,21000,0,0,0,0,0.9712049132930517,1,9.70681104932751,1,-1,0
13000000000,1882892581128959200,21000,0,0,0,0,0.9990686562333305,1,9.953440479436605,1,-1,0
22000000000,1882892581128959200,21000,0,1,0,9000000000,1.7117411886078726,2,1.6321593281070998,1,0,1
11000000000,10000000000000000,21000,0,0,0,0,1.0041984314443735,1,10.081088431271835,1,-1,0
11000000000,10000000000000000,21000,0,0,1,0,1.0028039114745384,2,10.092862475408202,1,-1,0
10000000000,10000000000000000,21000,0,0,2,0,0.9989628086264323,3,9.943673652904074,1,-1,0
16000000000,10000000000000000,21000,0,0,3,0,0.9724399981667315,4,9.901585414599154,1,-1,0
16000000000,10000000000000000,21000,0,0,4,0,0.9723258265787309,5,10.190388350784794,1,-1,3
25000000000,10000000000000000,21000,0,0,5,0,1.0233865425328141,6,9.92540242804635,1,-1,3
24000000000,10000000000000000,21000,0,0,6,0,1.0176457341188618,7,10.044112305818983,1,-1,3
12000000000,10000000000000000,21000,0,0,7,0,1.0206054234493456,8,10.024500202101631,1,-1,3
19000000000,10000000000000000,21000,0,0,8,0,0.9835435991239077,9,10.219257552438568,1,-1,3
22000000000,10000000000000000,21000,0,0,9,0,0.9968486447766216,10,10.145711853650853,1,-1,3
21000000000,326233565158115300,21000,0,0,0,0,1.0246360037200228,1,9.805711206899932,1,-1,0
14000000000,302477296697949650,21000,0,0,0,0,0.9754268935048072,1,9.821867024983744,1,-1,0
12000000000,10000000000000000,21000,0,0,0,0,1.0225976481510652,1,10.08683647271037,1,-1,0
16000000000,10000000000000000,21000,0,0,1,0,0.9882696081475222,2,9.990349352893125,1,-1,0
19000000000,10000000000000000,21000,0,0,2,0,0.9828953339913099,3,9.931724232406935,1,-1,0
22000000000,10000000000000000,21000,0,0,3,0,0.9993616740038698,4,10.15234418259917,1,-1,0
25000000000,10000000000000000,21000,0,0,4,0,0.977659961817764,5,10.028118907313337,1,-1,3
25000000000,10000000000000000,21000,0,0,5,0,0.9620621281100589,6,10.007868608033416,1,-1,3
23000000000,10000000000000000,21000,0,0,6,0,1.0015205937329792,7,10.116974296113257,1,-1,3
19000000000,10000000000000000,21000,0,0,7,0,1.0106853154076278,8,9.943733650758466,1,-1,3
15000000000,10000000000000000,21000,0,0,8,0,1.024305803452751,9,10.235277847820884,1,-1,3
24000000000,10000000000000000,21000,0,0,9,0,1.0121394942634296,10,9.881792856515048,1,-1,3
16000000000,10000000000000000,21000,0,0,10,0,1.0393079436966541,11,10.098539359951314,1,-1,3
10000000000,0,121000,0,0,0,0,1.0272214995147297,1,10.215074925798977,1,-1,0
10000000000,0,121000,0,0,1,0,1.0147615750337322,2,9.793405676609185,1,-1,0
10000000000,0,121000,0,0,2,0,1.0093723765071199,3,9.948499723622133,1,-1,0
10000000000,0,121000,0,0,3,0,1.0246020436614647,4,10.171331108932833,1,-1,0
10000000000,0,121000,0,0,4,0,0.9557395577734293,5,10.173586682159653,1,-1,3
10000000000,0,121000,0,0,5,0,0.990398859174741,6,9.974275659941764,1,-1,3
10000000000,0,121000,0,0,6,0,0.9628303790607858,7,9.88979933594847,1,-1,3
10000000000,0,121000,0,0,7,0,1.013261952647722,8,10.143390373349614,1,-1,3
10000000000,0,121000,0,0,8,0,0.985144722451782,9,10.17753236538724,1,-1,3
10000000000,0,121000,0,0,9,0,1.0603930628467608,10,9.825300497723141,1,-1,3
10000000000,0,121000,0,0,10,0,0.9896414840365844,11,9.819412952655043,1,-1,3
10000000000,0,121000,0,0,11,0,1.0021272632976506,12,10.03378850229754,1,-1,3
10000000000,0,121000,0,0,12,0,0.9919546693162467,13,10.094404095014333,1,-1,3
10000000000,0,121000,0,0,13,0,0.9902233752371224,14,9.955139637215492,1,-1,3
44000000000,5000000000000000000,121000,0,0,14,0,0.975069562323374,15,10.101894072997352,1,-1,3
55000000000,5000000000000000000,121000,0,1,0,11000000000,1.2243970117727714,16,0.01,1,0,4
27000000000,48015772480636514,139850,104,0,0,0,0.9564101399545403,1,9.68279596013894,1,-1,0
18000000000,143799190814871580,21000,0,0,0,0,1.0109092460560687,1,9.93641483915011,1,-1,0
21000000000,339056356349877500,21000,0,0,0,0,0.9915070646694404,1,10.009484821976965,1,-1,0
10000000000,0,21000,0,0,0,0,1.038672564520853,1,9.958624006015532,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.475117196168655,2,1.3262095104510772,1,1,0
22000000000,106496593544758880,21000,0,0,0,0,1.0295262904030988,1,9.727652653618177,1,-1,0
52000000000,2247729777105847000,21000,0,0,0,0,1.0314451867070304,1,9.922886679344815,1,-1,0
92000000000,2247729777105847000,21000,0,1,0,40000000000,1.794771632526755,2,1.6346483657474615,1,0,1
18000000000,40999137703413193,142671,125,0,0,0,1.0046959462093104,1,10.188429615912053,1,-1,0
32000000000,18939561706643,87601,86,0,0,0,0.9932358854956119,1,10.178157007620769,1,-1,0
11000000000,462434280870540600,21000,0,0,0,0,1.0255213539387458,1,9.877613569727718,1,-1,0
22000000000,2657041540213169000,21000,0,0,0,0,0.9841707371432463,1,9.826944051455445,1,-1,0
13000000000,2494640956163623400,21000,0,0,0,0,1.0054141519089144,1,10.074495192246983,1,-1,0
20000000000,2494640956163623400,21000,0,1,0,7000000000,1.5375865794227526,2,1.5952650017396888,1,0,1
17000000000,243637412115283170,21000,0,0,0,0,0.9821716627460796,1,10.060025440780075,1,-1,0
54000000000,1077940634255011500,21000,0,0,0,0,1.0055609394456861,1,9.697890508864335,1,-1,0
63000000000,1077940634255011500,21000,0,1,0,9000000000,1.181503431676922,2,0.01,1,0,2
22000000000,255570899495113800,21000,0,0,0,0,0.9813834358112205,1,9.995546681457103,1,-1,0
20000000000,475337927382367700,21000,0,0,0,0,1.009202403742317,1,10.073082729194564,1,-1,0
17000000000,349363933397005100,21000,0,0,0,0,0.9554194362520038,1,10.115096104390373,1,-1,0
10000000000,0,21000,0,0,0,0,0.9790168931787954,1,10.021638028342306,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.4908530853924409,2,1.5496175709807354,1,1,0
30000000000,98040843743998823,127093,69,0,0,0,1.0071467447393223,1,10.012729818754165,1,-1,0
32000000000,21884276451530439,83677,95,0,0,0,1.017386294992681,1,10.102842906132773,1,-1,0
56000000000,2070357128503990600,21000,0,0,0,0,1.0016564578232767,1,10.046929847723638,1,-1,0
87000000000,2070357128503990600,21000,0,1,0,31000000000,1.5649033432334858,2,1.5098606490070932,1,0,1
24000000000,464711815608022900,21000,0,0,0,0,0.9967883619346115,1,9.959744680129393,1,-1,0
25000000000,464251111730180400,21000,0,0,0,0,1.008094962858166,1,10.012193713756373,1,-1,0
36000000000,29964792194968704,59678,92,0,0,0,1.0070381813325742,1,10.072688706825891,1,-1,0
43000000000,1792254096456142900,21000,0,0,0,0,0.9898195874873149,1,10.04012130833471,1,-1,0
17000000000,39874857475018900,113455,73,0,0,0,0.9928924024690545,1,10.057123962751788,1,-1,0
19000000000,374026364634694300,21000,0,0,0,0,1.0120025434470243,1,10.201408279202678,1,-1,0
20000000000,422721688629905000,21000,0,0,0,0,1.036241756172828,1,10.039774588411989,1,-1,0
34000000000,8629442001094222,102135,106,0,0,0,1.0241363716261864,1,9.902650221929026,1,-1,0
27000000000,10000000000000000,21000,0,0,0,0,0.977417678877652,1,10.132541017899126,1,-1,0
26000000000,10000000000000000,21000,0,0,1,0,0.9774883652154818,2,9.795070249349662,1,-1,0
15000000000,10000000000000000,21000,0,0,2,0,0.9892873730246348,3,9.837787992889107,1,-1,0
25000000000,10000000000000000,21000,0,0,3,0,1.001978426757552,4,10.050377089708011,1,-1,0
30000000000,10000000000000000,21000,0,0,4,0,1.0009651251394864,5,10.077459500167986,1,-1,3
26000000000,10000000000000000,21000,0,0,5,0,1.024805605538567,6,9.813242316474401,1,-1,3
18000000000,10000000000000000,21000,0,0,6,0,1.0259022661169355,7,9.942577377851988,1,-1,3
28000000000,10000000000000000,21000,0,0,7,0,1.0001133116883103,8,9.909087425167051,1,-1,3
16000000000,284957642678191460,21000,0,0,0,0,0.9954460684727825,1,9.92699855156776,1,-1,0
19000000000,437061776705785170,21000,0,0,0,0,1.010334928645752,1,10.141539666440941,1,-1,0
10000000000,0,21000,0,0,0,0,1.0212640264010302,1,10.105975819532087,1,-1,0
10000000000,0,121000,0,0,0,0,1.011048736199551,1,9.997131673021943,1,-1,0
10000000000,0,121000,0,0,1,0,0.9913690839321858,2,9.91810571093276,1,-1,0
10000000000,0,121000,0,0,2,0,0.9877549227658535,3,9.797552549466978,1,-1,0
10000000000,0,121000,0,0,3,0,0.9777879256306855,4,10.213027740817292,1,-1,0
10000000000,0,121000,0,0,4,0,1.003869736951905,5,10.088817085042738,1,-1,3
10000000000,0,121000,0,0,5,0,1.0124624019663937,6,9.89399963438903,1,-1,3
10000000000,0,121000,0,0,6,0,1.014696903862589,7,10.107939924643734,1,-1,3
10000000000,0,121000,0,0,-5,0,1.023035207395098,8,9.989466456913807,1,-1,3
10000000000,0,121000,0,0,-4,0,1.0296061920132387,9,9.956933574270648,1,-1,3
10000000000,0,121000,0,0,-3,0,0.9725006870464533,10,10.06528172924344,1,-1,3
10000000000,0,121000,0,0,-2,0,1.0080952486686265,11,9.888775262513091,1,-1,3
10000000000,0,121000,0,0,-1,0,1.0087851897876134,12,9.948436522073484,1,-1,3
11000000000,5000000000000000000,121000,0,0,0,0,0.99852107183164,13,10.018219159629933,1,-1,3
13000000000,5000000000000000000,121000,0,1,0,2000000000,1.1652512903118584,14,0.01,1,0,4
54000000000,1145725560022919000,21000,0,0,0,0,1.0288925966947353,1,10.10036278154013,1,-1,0
64000000000,1145725560022919000,21000,0,1,0,10000000000,1.1734131749422885,2,0.33035997555173907,1,0,2
13000000000,239031053170502860,21000,0,0,0,0,0.9561486228113413,1,9.886855280108929,1,-1,0
22000000000,52015848711735063,89861,53,0,0,0,1.0004014457022048,1,9.750231205554392,1,-1,0
20000000000,10000000000000000,21000,0,0,0,0,0.9952427266622849,1,9.69973897487856,1,-1,0
26000000000,10000000000000000,21000,0,0,1,0,1.0371539454562695,2,9.977429778775752,1,-1,0
25000000000,10000000000000000,21000,0,0,2,0,1.009793879083875,3,9.900525311481072,1,-1,0
28000000000,10000000000000000,21000,0,0,3,0,0.9938947450633754,4,10.031179075160063,1,-1,0
18000000000,10000000000000000,21000,0,0,4,0,0.9960628981921386,5,10.019889650803915,1,-1,3
17000000000,10000000000000000,21000,0,0,5,0,0.995831929843245,6,9.759517473007886,1,-1,3
22000000000,10000000000000000,21000,0,0,6,0,1.0443426674912677,7,9.72776742557779,1,-1,3
26000000000,10000000000000000,21000,0,0,7,0,1.013509677362757,8,10.044389986051915,1,-1,3
22000000000,10000000000000000,21000,0,0,8,0,0.9718567965545197,9,10.020314325207993,1,-1,3
10000000000,0,21000,0,0,0,0,0.9951112010379803,1,9.936127300245017,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.4995273508899898,2,1.2514284622301544,1,1,0
10000000000,0,21000,0,0,0,0,0.9778486359307146,1,10.070708689414749,1,-1,0
22000000000,403182914079441600,21000,0,0,0,0,0.9643408908550583,1,10.190784931813592,1,-1,0
10000000000,0,21000,0,0,0,0,1.011911267635737,1,10.041697366032839,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.4839073399352418,2,1.3728789164152404,1,1,0
14000000000,274088112550675560,21000,0,0,-1,0,1.0249754323711997,1,10.006682824835673,1,-1,0
10000000000,0,21000,0,0,0,0,1.0001638886521567,1,9.795082887859948,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.4905146234447653,2,1.658694107075819,1,1,0
18000000000,86579632707042026,55059,13,0,0,0,0.9516653269970881,1,10.01227665017943,1,-1,0
23000000000,26039782987430405,113122,19,0,0,0,1.0244463569925586,1,9.734776463237015,1,-1,0
25000000000,126677937020061440,21000,0,0,0,0,1.005870536652906,1,9.954898845933448,1,-1,0
22000000000,18126064113837905,55144,31,0,1,0,0.9910361056236527,2,10.069495226535135,1,-1,0
23000000000,224389644766906370,21000,0,0,0,0,0.982194172248396,1,9.950042856853672,1,-1,0
15000000000,3065085471616268,106854,88,0,0,0,1.0319818241806251,1,9.958615641783974,1,-1,0
28000000000,86724635124907967,131868,37,0,0,0,0.9787156059865428,1,9.81633966894291,1,-1,0
22000000000,91124142213797277,130032,89,0,0,0,0.992627050833947,1,10.084981148062248,1,-1,0
25000000000,10004003964496877,81782,81,0,0,0,1.0113949020411412,1,9.90272961999713,1,-1,0
10000000000,401375210536956700,21000,0,0,0,0,1.0290153328004674,1,9.676533193449245,1,-1,0
15000000000,365782287070589130,21000,0,0,0,0,0.9956736058592444,1,9.94431139439944,1,-1,0
12000000000,193519055384159230,21000,0,0,0,0,0.9853036605153491,1,10.147172457335554,1,-1,0
18000000000,310931969657448400,21000,0,0,0,0,0.9978652158288936,1,9.941960583010008,1,-1,0
10000000000,0,121000,0,0,0,0,1.0180894132591467,1,10.260697747768528,1,-1,0
10000000000,0,121000,0,0,1,0,1.022587897705264,2,10.064345192282278,1,-1,0
10000000000,0,121000,0,0,2,0,0.9724968170190924,3,10.050813724342055,1,-1,0
10000000000,0,121000,0,0,3,0,1.00229880240754,4,9.98074026011236,1,-1,0
10000000000,0,121000,0,0,4,0,0.971314691820772,5,9.989757068835356,1,-1,3
10000000000,0,121000,0,0,5,0,1.0176843434195455,6,9.960486454732074,1,-1,3
10000000000,0,121000,0,0,6,0,1.0084476780116631,7,9.954659591187621,1,-1,3
10000000000,0,121000,0,0,7,0,0.9815762873809855,8,10.079630074310073,1,-1,3
10000000000,0,121000,0,0,8,0,1.0306829114010232,9,9.859625315531416,1,-1,3
10000000000,0,121000,0,0,9,0,1.0067002696001477,10,9.83861592569136,1,-1,3
10000000000,0,121000,0,0,10,0,1.0045038496093326,11,9.831520742368694,1,-1,3
10000000000,0,121000,0,0,11,0,0.9964177703530808,12,10.306848182151573,1,-1,3
16000000000,5000000000000000000,121000,0,0,12,0,0.9998392413133068,13,10.079551435250586,1,-1,3
20000000000,5000000000000000000,121000,0,1,0,4000000000,1.242370349893419,14,0.09567383025202172,1,0,4
37000000000,17525258576517579,130019,93,0,0,0,0.9851758300756749,1,9.841372799455986,1,-1,0
21000000000,199060095573327460,21000,0,0,1,0,1.024582611752108,2,10.093501345101224,1,-1,0
25000000000,2217850464074183000,21000,0,0,0,0,0.9901451482066863,1,9.982514298032001,1,-1,0
42000000000,2217850464074183000,21000,0,1,0,17000000000,1.6694718391781656,2,1.5321253411697624,1,0,1
15000000000,126501190003938670,21000,0,0,0,0,0.9974141181970223,1,9.853506952620467,1,-1,0
18000000000,59686085498934532,77765,60,0,0,0,1.0284902896170962,1,10.024040328612637,1,-1,0
23000000000,39544947158504165,92185,22,0,0,0,1.0226233178739463,1,9.936424969269028,1,-1,0
14000000000,266186707616781500,21000,0,0,0,0,0.9921030326086503,1,9.885158326445472,1,-1,0
48000000000,1416735192207761800,21000,0,0,0,0,1.0245357085111735,1,10.110115950371087,1,-1,0
55000000000,1416735192207761800,21000,0,1,0,7000000000,1.1479957367180287,2,0.01,1,0,2
17000000000,175435302293917520,21000,0,0,0,0,0.9831314946398393,1,10.084716439647122,1,-1,0
18000000000,451443228230903200,21000,0,0,0,0,0.9904774130399319,1,10.10267292003295,1,-1,0
15000000000,298720189426701100,21000,0,0,0,0,1.0274650773856746,1,9.868053448667315,1,-1,0
10000000000,0,121000,0,0,0,0,1.0416569052713822,1,9.87695073083013,1,-1,0
10000000000,0,121000,0,0,1,0,1.006396335175064,2,9.966546147810039,1,-1,0
10000000000,0,121000,0,0,2,0,0.9886692567663397,3,10.042305431569334,1,-1,0
10000000000,0,121000,0,0,3,0,0.9975016506465211,4,9.977071751227866,1,-1,0
10000000000,0,121000,0,0,4,0,0.9847511163612216,5,10.065034369028782,1,-1,3
10000000000,0,121000,0,0,5,0,0.987664732421535,6,10.264446947880609,1,-1,3
10000000000,0,121000,0,0,6,0,0.9856990440440636,7,9.923842484627542,1,-1,3
10000000000,0,121000,0,0,7,0,0.9984131250500269,8,9.742723004394486,1,-1,3
10000000000,0,121000,0,0,8,0,1.0024136207291585,9,10.123888537454597,1,-1,3
10000000000,0,121000,0,0,9,0,0.9970367771863642,10,10.25249718638913,1,-1,3
10000000000,0,121000,0,0,10,0,0.9955735413095685,11,10.058915254457668,1,-1,3
10000000000,0,121000,0,0,11,0,1.0152098324701138,12,9.83683769869695,1,-1,3
41000000000,5000000000000000000,121000,0,0,12,0,0.9954158215014911,13,9.98141614551472,1,-1,3
51000000000,5000000000000000000,121000,0,1,0,10000000000,1.2406021227813764,14,0.01,1,0,4
10000000000,0,21000,0,0,0,0,0.9964687945794779,1,10.096428324094441,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.5308657545090254,2,1.2973064395952347,1,1,0
23000000000,173978891644956500,21000,0,0,0,0,0.990175707503485,1,9.95498068197577,1,-1,0
17000000000,484394072509767400,21000,0,0,0,0,1.0119259221388306,1,9.849349326055915,1,-1,0
23000000000,1834884639222195000,21000,0,0,0,0,0.9850324461212507,1,10.019023702770244,1,-1,0
10000000000,10000000000000000,21000,0,0,0,0,1.0069988966285053,1,9.945048748429336,1,-1,0
23000000000,10000000000000000,21000,0,0,1,0,1.0109246638357667,2,10.026514315487539,1,-1,0
13000000000,10000000000000000,21000,0,0,2,0,1.0216851857360547,3,10.003352583244954,1,-1,0
26000000000,10000000000000000,21000,0,0,3,0,0.9923146366141486,4,9.852001145841383,1,-1,0
22000000000,10000000000000000,21000,0,0,4,0,0.9777207487034963,5,10.094031559529354,1,-1,3
10000000000,10000000000000000,21000,0,0,5,0,0.9843202935347884,6,9.992685152223533,1,-1,3
25000000000,10000000000000000,21000,0,0,6,0,1.0192908314627334,7,9.851720648820114,1,-1,3
12000000000,10000000000000000,21000,0,0,7,0,1.0416350322497334,8,10.33613898343087,1,-1,3
14000000000,10000000000000000,21000,0,0,8,0,1.0166890682402543,9,10.071464525007569,1,-1,3
13000000000,10000000000000000,21000,0,0,9,0,0.974757211404233,10,9.977010916990103,1,-1,3
18000000000,10000000000000000,21000,0,0,-2,0,1.0160130576222568,11,10.212280679005273,1,-1,3
21000000000,10000000000000000,21000,0,0,-1,0,0.9811241781795692,12,10.27627234140799,1,-1,3
10000000000,0,21000,0,0,0,0,0.9930171476573753,1,9.978197586652918,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.5037446213873058,2,1.5521096229652143,1,1,0
10000000000,0,21000,0,0,0,0,1.0071073771094192,1,9.851799577299559,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.5013088417434244,2,1.4779210873847983,1,1,0
40000000000,1781914019495036000,21000,0,0,0,0,0.9879777570590083,1,9.97014061693602,1,-1,0
46000000000,1781914019495036000,21000,0,1,0,6000000000,1.1711991652647367,2,0.0777240550432481,1,0,2
10000000000,0,21000,0,0,0,0,0.9894486719020548,1,10.049914071795552,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.5250902547572398,2,1.583974267324209,1,1,0
28000000000,1623333767358544000,21000,0,0,0,0,0.9728124021842066,1,10.035646398444994,1,-1,0
32000000000,1623333767358544000,21000,0,1,0,4000000000,1.147167749655215,2,0.01,1,0,2
22000000000,262119945031325850,21000,0,0,0,0,0.9754769807353694,1,9.859229934138837,1,-1,0
31000000000,88230312561107600,113634,20,0,0,0,0.9833183473601472,1,9.918038857080449,1,-1,0
31000000000,57265233692814054,80460,50,0,0,0,0.9897397558213317,1,9.957663911211515,1,-1,0
17000000000,97790476818486988,65192,7,0,0,0,1.0304121090946194,1,10.157616143570817,1,-1,0
28000000000,40271901397711779,87472,77,0,0,0,1.0261604933220465,1,9.825559151972064,1,-1,0
28000000000,34489278617797825,136486,51,0,1,0,1.017484975251144,2,9.946387742774395,1,-1,0
22000000000,153540393379226650,21000,0,0,0,0,1.0006657150043372,1,10.142951424732107,1,-1,0
10000000000,0,121000,0,0,0,0,1.0037611789874268,1,9.955018378825509,1,-1,0
10000000000,0,121000,0,0,1,0,1.0253295832366272,2,10.069062347476423,1,-1,0
10000000000,0,121000,0,0,2,0,1.014026105724136,3,9.979068693560814,1,-1,0
10000000000,0,121000,0,0,3,0,1.000360168467415,4,10.038517488598709,1,-1,0
10000000000,0,121000,0,0,4,0,1.0297334316003257,5,9.96572911842857,1,-1,3
10000000000,0,121000,0,0,5,0,1.0162905907232702,6,10.100059820909253,1,-1,3
10000000000,0,121000,0,0,6,0,1.0048483973167803,7,9.768241538889034,1,-1,3
10000000000,0,121000,0,0,7,0,0.9908204643950304,8,9.945503198741719,1,-1,3
10000000000,0,121000,0,0,8,0,0.9890151549341397,9,10.044485901504146,1,-1,3
10000000000,0,121000,0,0,9,0,0.9932764928959944,10,10.080054287200928,1,-1,3
57000000000,5000000000000000000,121000,0,0,10,0,1.0091398177152398,11,10.223942893413074,1,-1,3
71000000000,5000000000000000000,121000,0,1,0,14000000000,1.2623296913845226,12,0.01,1,0,4
12000000000,261781566924994440,21000,0,0,0,0,0.9711141630889792,1,10.221922264279131,1,-1,0
41000000000,2464191289422406000,21000,0,0,0,0,0.9610680264469754,1,9.90114642600105,1,-1,0
72000000000,2464191289422406000,21000,0,1,0,31000000000,1.7370677648009354,2,1.6992969617316966,1,0,1
15000000000,19182238797385811,110665,52,0,0,0,0.9918464677324931,1,10.122620069004755,1,-1,0
10000000000,0,121000,0,0,0,0,1.0239189440131238,1,9.862981213055166,1,-1,0
10000000000,0,121000,0,0,1,0,0.9943916366403363,2,10.046055885587773,1,-1,0
10000000000,0,121000,0,0,2,0,1.0050954669794379,3,9.992314624670172,1,-1,0
10000000000,0,121000,0,0,3,0,1.0083580902397533,4,10.09383768905125,1,-1,0
10000000000,0,121000,0,0,4,0,0.9795285827965796,5,9.966509261735004,1,-1,3
10000000000,0,121000,0,0,5,0,1.0291977766375655,6,9.95391306615074,1,-1,3
10000000000,0,121000,0,0,6,0,0.9867038822804016,7,10.205364187414428,1,-1,3
10000000000,0,121000,0,0,7,0,1.0311958291193255,8,9.985191865831649,1,-1,3
10000000000,0,121000,0,0,8,0,0.9974764799707257,9,10.123963348628765,1,-1,3
10000000000,0,121000,0,0,9,0,0.9932499340477379,10,9.96619727724337,1,-1,3
10000000000,0,121000,0,0,10,0,0.977784216326874,11,10.249999488884129,1,-1,3
10000000000,0,121000,0,0,11,0,1.0039457058239716,12,9.898249805599676,1,-1,3
10000000000,0,121000,0,0,12,0,1.0450876478807187,13,9.907878470312923,1,-1,3
10000000000,0,121000,0,0,13,0,1.00827176580804,14,10.228677577167385,1,-1,3
10000000000,0,121000,0,0,14,0,1.0054087374389782,15,9.933258041365711,1,-1,3
56000000000,5000000000000000000,121000,0,0,15,0,0.9866679274842168,16,10.24016114592466,1,-1,3
70000000000,5000000000000000000,121000,0,1,0,14000000000,1.261839674949914,17,0.18377608693922193,1,0,4
11000000000,466693275714023970,21000,0,0,0,0,1.003152356142459,1,9.976802544015875,1,-1,0
15000000000,114936663786203320,21000,0,0,0,0,0.9987433105051705,1,9.728005979197427,1,-1,0
15000000000,387280117834417200,21000,0,0,1,0,1.0098958956865702,2,9.997102254359225,1,-1,0
18000000000,46784157090893334,95807,66,0,0,0,0.9636830804236022,1,10.015244508030014,1,-1,0
32000000000,5605777108474496,138443,32,0,0,0,0.9979895101520965,1,10.175082659995656,1,-1,0
10000000000,0,121000,0,0,0,0,0.9760594430976259,1,10.238267076436017,1,-1,0
10000000000,0,121000,0,0,1,0,1.0005779699663988,2,9.897251923128438,1,-1,0
10000000000,0,121000,0,0,2,0,0.9855160124873329,3,10.120177264598228,1,-1,0
10000000000,0,121000,0,0,3,0,0.986883202988776,4,10.114810323402002,1,-1,0
